ACK_ID,Employer Identification Number (EIN),Name of plan,Administrator's telephone number,Date of Signature of plan administrator,Name of individual signing as plan administrator,Business Code,Industry,Plan year ending date,Plan sponsor's care of Name,Plan sponsor's DFE/DBA name,Date of plan sponsor signed,Name of individual signing as plan sponsor,Company Name,Plan Sponsor's mailing address 1,Plan Sponsor's mailing address 2,Plan Sponsor's mailing city or town,Plan Sponsor's mailing state or province,Plan Sponsor's mailing ZIP or postal code,County,Sponsor's telephone number,"Total number of active participants, BOY","Total number of active participants, EOY",Total of active/retired/separated/deceased of participants entl. to benefits ,"Number of DC plan participants with account balances, EOY","Total assets, BOY","Total assets, EOY",Total benefit payments,Adminexp,Total expenses,Total fidelity bond,Amount of Contributions Received or receivable in cash from Employers,Amount of Contributions Received or receivable in cash from Others (including rollovers),Amount of Contributions Received or receivable in cash from Participants,"Participant loans, EOY",Total Corrective distributions,Total Certain deemed distributions of participant loans,Applicable welfare feature codes from the List of Plan Characteristics Codes,Applicable pension feature codes from the List of Plan Characteristics Codes,planscore,Not 404(c) Compliant,No QDIA,No automatic enrollment,Insufficient fidelity bond,No 401(k) Provision,Failed to transmit payment on time,Corrective distribution was made,No 404(c) with participant directed accts,Loss from fraud or dishonesty,ParticswithBal,ActPartics,AvgPartContrib,AvgEmpContrib,AvgBalance,plantype,ProvName1,ProvRelation1,ProvFees1,ProvPosition1,ProvName2,ProvRelation2,ProvFees2,ProvPosition2,ProvName3,ProvRelation3,ProvFees3,ProvPosition3,ProvName4,ProvRelation4,ProvFees4,ProvPosition4,ProvName5,ProvRelation5,ProvFees5,ProvPosition5,ProvName6,ProvRelation6,ProvFees6,ProvPosition6,ProvName7,ProvRelation7,ProvFees7,ProvPosition7,ProvName8,ProvRelation8,ProvFees8,ProvPosition8,ProvName9,ProvRelation9,ProvFees9,ProvPosition9,ProvName10,ProvRelation10,ProvFees10,ProvPosition10,ProvName11,ProvRelation11,ProvFees11,ProvPosition11,ProvName12,ProvRelation12,ProvFees12,ProvPosition12,ProvName13,ProvRelation13,ProvFees13,ProvPosition13,ProvName14,ProvRelation14,ProvFees14,ProvPosition14
20250618100601NAL0005548338001,592505026,BLACK GOLD COMPOST COMPANY 401(K) PLAN AND TRUST,,20250618,ROBERT M. LANGE,325300,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",20241031,,,,ROBERT M. LANGE,BLACK GOLD COMPOST COMPANY,11424 COUNTY ROAD 237,,OXFORD,FL,34484,Sumter County,(352) 748-0569,17,16,25,25," $4,139,110.00 "," $5,505,215.00 "," $525,620.00 "," $21,558.00 "," $547,178.00 "," $500,000.00 "," $269,698.00 ", $ -    ," $21,569.00 "," $53,324.00 ", $ -    ,,,2A2E2F2G2J2R2T3B3D,59,,,Y,,,,,,,25,16," $1,348.06 "," $16,856.13 "," $220,208.59 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250925130642NAL0019502162001,990214298,"401(K) PROFIT SHARING PLAN OF RONALD KASHIWADA, D.D.S.",,20250925,RONALD KASHIWADA,621210,Offices of Dentists,20241231,,,,RONALD KASHIWADA,"RONALD KASHIWADA, D.D.S.",3049 UALENA STREET STE 716,,HONOLULU,HI,96819,Honolulu County,(808) 836-3348,3,3,3,3," $4,429,595.00 "," $5,504,609.00 ", $ -    ," $42,019.00 "," $42,019.00 "," $300,000.00 "," $20,405.00 ", $ -    ," $40,100.00 ",, $ -    ,,,2A2E2F2G2J2R3B3D,63,,Y,Y,Y,,,,,,3,3," $13,366.67 "," $6,801.67 "," $1,834,869.63 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251002104349NAL0000340609001,320150002,IES MEDICAL GROUP 401(K) PROFIT SHARING PLAN,,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,KENNETH F. BINMOELLER,"IES MEDICAL GROUP, INC.","2200 SACRAMENTO STREET, SUITE 1105",,SAN FRANCISCO,CA,94115,San Francisco County,(415) 600-1151,1,1,3,3," $4,979,528.00 "," $5,504,165.00 ", $ -    ," $39,586.00 "," $39,586.00 "," $350,000.00 "," $69,000.00 ", $ -    , $ -    ,, $ -    ,,,2A2E2J2R3D,26,Y,Y,Y,Y,,,,Y,,3,1,," $69,000.00 "," $1,834,721.63 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250707160051NAL0009043858001,770152774,HARRISON EICHENBERG & MURPHY L 401(K) PROFIT SHARING PLAN & TRUST,,20250707,NICOLE LOCASCIO,541110,Offices of Lawyers,20241231,,,,NICOLE LOCASCIO,HARRISON EICHENBERG & MURPHY L,515 MARIN ST STE 420,,THOUSAND OAKS,CA,913604117,Ventura County,(805) 719-6592,28,29,37,36," $5,269,677.00 "," $5,501,061.00 "," $919,399.00 "," $34,431.00 "," $953,830.00 "," $500,000.00 "," $88,791.00 ", $ -    ," $235,482.00 ",, $ -    , $ -    ,,2E2F2G2J2R2T3D,56,,,Y,,,,,,,36,29," $8,120.07 "," $3,061.76 "," $152,807.25 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251003224249NAL0002838096001,262226795,"BPA SERVICES, LLC 401(K) PLAN",,20251003,CHANDRASEKHAR V EDARA,541511,Custom Computer Programming Services,20241231,,,20251003,CHANDRASEKHAR V EDARA,"BPA SERVICES, LLC",100 M STREET SE,SUITE 600,WASHINGTON,DC,20024,District of Columbia,(703) 927-7059,28,21,39,35," $4,478,272.00 "," $5,500,572.00 "," $366,237.00 "," $11,651.00 "," $377,888.00 "," $100,000.00 "," $131,789.00 "," $274,407.00 "," $428,793.00 "," $32,943.00 ", $ -    ,,,2S2E3D2G2J2K2R2F2T,66,,,,Y,,,,,,35,21," $20,418.71 "," $6,275.67 "," $157,159.20 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250117145143NAL0014911123001,990294205,"CONSTRUCTION R US, INC. 401(K) RETIREMENT SAVINGS PLAN",,,,236200,Nonresidential Building Construction,20240930,,,,FRANK FELIX III,"CONSTRUCTION R US, INC.",46-208 KAHUHIPA STREET SUITE 101,,KANEOHE,HI,967443905,Honolulu County,(808) 235-2021,10,8,13,12," $4,335,967.00 "," $5,500,121.00 "," $24,022.00 "," $31,066.00 "," $55,088.00 "," $350,000.00 "," $24,616.00 ",," $98,522.00 ",,,,,2A2E2F2G2J2K2R3D2T,64,,,Y,Y,,,,,,12,8," $12,315.25 "," $3,077.00 "," $458,343.41 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250716082350NAL0002925073001,860542658,"MCCARTHY-NORDBURG, LTD. 401(K) PROFIT SHARING PLAN",,,,541400,Specialized Design Services,20241231,,,,JENNIFER WALLACE-SASEK,"MCCARTHY-NORDBURG, LTD.",5045 N. 12TH STREET,SUITE 100,PHOENIX,AZ,85014,Maricopa County,(602) 955-4499,15,15,26,25," $4,701,764.00 "," $5,497,728.00 "," $90,000.00 "," $3,911.00 "," $104,542.00 "," $500,000.00 "," $88,809.00 ", $ -    ," $85,376.00 "," $34,888.00 "," $10,631.00 ",,,2A2E2F2G2J2K2R2T3D,67,,,Y,,,,Y,,,25,15," $5,691.73 "," $5,920.60 "," $219,909.13 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917111318NAL0000447555001,770555616,CORNWELL & SAMPLE/FREEDMAN LAW 401(K) PLAN,,,,541110,Offices of Lawyers,20241231,,,,RENE SAMPLE,CORNWELL & SAMPLE,3705 W. BEECHWOOD AVENUE,,FRESNO,CA,93711,Fresno County,(559) 431-3142,24,19,34,32," $5,491,418.00 "," $5,493,454.00 "," $613,408.00 "," $33,904.00 "," $647,312.00 "," $1,000,000.00 "," $67,410.00 ",," $98,042.00 "," $26,315.00 ",,,,2E2F2G2J2K2R2T3B3D,32,,,Y,,,,,,,32,19," $5,160.11 "," $3,547.89 "," $171,670.44 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251002193853NAL0001882882001,942802242,"WELTY, WEAVER & CURRIE, A PROFESSIONAL CORPORATION 401(K) PROFIT SHARING PLAN",,20251002,AARON CURRIE,541110,Offices of Lawyers,20241231,,,,AARON CURRIE,"WELTY, WEAVER & CURRIE, A PROFESSIONAL CORPORATION",3554 ROUNDBARN BLVD. STE. 300,,SANTA ROSA,CA,95403,Sonoma County,(707) 433-4842,13,12,15,15," $4,581,467.00 "," $5,489,898.00 "," $167,030.00 "," $10,430.00 "," $177,460.00 "," $900,000.00 "," $100,000.00 ",," $88,887.00 ",,,,,2E2G2J3D2A2F2R,69,,Y,Y,,,,,,,15,12," $7,407.25 "," $8,333.33 "," $365,993.19 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250813112239NAL0009029825001,953996047,"SHAPIRO, VILLALOBOS & ASSOCIATES PROFIT SHARING & HEALTH/DISABILITY 401K PLAN",,20250813,STUART W. SHAPIRO,541211,Offices of Certified Public Accountants,20241231,,,,STUART W. SHAPIRO,SHAPIRO VILLALOBOS & ASSOCIATES,"3500 WEST OLIVE AVENUE,",SUITE 1190,BURBANK,CA,915054634,Los Angeles County,(818) 973-4500,15,17,20,20," $4,497,663.00 "," $5,489,286.00 "," $8,652.00 ", $262.00 ," $8,914.00 "," $500,000.00 "," $188,509.00 "," $17,732.00 "," $118,155.00 ",, $ -    ,,,2A2E2F2G2J2R3D,71,,Y,Y,,,,,,,20,17," $6,950.29 "," $11,088.76 "," $274,464.31 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014193242NAL0003559425001,942690593,"KLH CONSULTING, INC. 401(K) PROFIT SHARING PLAN",,,,541600,"Management, Scientific, and Technical Consulting Services",20241231,,,,HERBERT ALAN LAMPERT,"KLH CONSULTING, INC.",2324 BETHARDS DRIVE,,SANTA ROSA,CA,95405,Sonoma County,(707) 575-9986,44,46,84,84," $4,651,040.00 "," $5,487,544.00 "," $120,053.00 ",," $134,736.00 "," $500,000.00 "," $281,204.00 "," $2,082.00 "," $189,919.00 "," $68,721.00 ",,,,2E2F2G2J2K2R2T3D,40,,,Y,,,,,,,84,46," $4,128.67 "," $6,113.13 "," $65,327.91 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250923181143NAL0009585970001,990248029,"STELLA S. MATSUDA, M.D., INC. 401(K) RETIREMENT SAVINGS PLAN",,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,"STELLA S. MATSUDA, M.D.","STELLA S. MATSUDA, M.D., INC.","405 N. KUAKINI STREET, SUITE 703",,HONOLULU,HI,96817,Honolulu County,(808) 949-7568,8,5,16,16," $5,263,983.00 "," $5,487,491.00 "," $626,995.00 "," $57,330.00 "," $684,325.00 "," $500,000.00 "," $68,171.00 ", $ -    ," $107,707.00 ",, $ -    ,,,2A2E2G2J2R3D,47,Y,Y,Y,,,,,Y,,16,5," $21,541.40 "," $13,634.20 "," $342,968.19 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250904155642NAL0034019122001,521731666,AUTOSCRIBE CORPORATION 401(K) PLAN,,,,811120,"Automotive Body, Paint, Interior, and Glass Repair",20241231,,,,ROBERT POLLIN,AUTOSCRIBE CORPORATION,12276 SAN JOSE BOULEVARD,SUITE 624,JACKSONVILLE,FL,32223,Duval County,(301) 987-0700,53,48,73,67," $4,448,841.00 "," $5,487,380.00 "," $148,923.00 "," $27,776.00 "," $178,955.00 "," $444,885.00 "," $123,039.00 "," $2,666.00 "," $351,349.00 "," $58,447.00 "," $2,256.00 ",,,2A2E2F2G2J2K2R2T3D3H,54,,,Y,,,,Y,,,67,48," $7,319.77 "," $2,563.31 "," $81,901.20 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250925170447NAL0003660067001,371422023,"KOKUA INTEGRATIVE HEALTHCARE SOLUTIONS, INC. 401(K) PLAN",,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,IRA D. ZUNIN,"MANAKAI O MALAMA INTEGRATIVE HEALTHCARE GRP AND REHAB CTR, INC.",677 ALA MOANA BLVD #950,,HONOLULU,HI,968135408,Honolulu County,(808) 535-5555,21,22,24,12," $4,804,199.00 "," $5,486,794.00 "," $11,500.00 "," $14,837.00 "," $26,337.00 "," $3,500,000.00 "," $35,145.00 ", $ -    ," $98,996.00 ",, $ -    , $ -    ,,2E2F2H2J2K2R2T3D,38,,,Y,,,Y,,,,12,22," $4,499.82 "," $1,597.50 "," $457,232.84 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250905193933NAL0017472049001,680397103,STUPSKI FOUNDATION 401(K) PLAN,,,,611000,Educational Services,20241231,,,,LORREE NOVOTNY,STUPSKI FOUNDATION,"90 NEW MONTGOMERY ST., SUITE 1100",,SAN FRANCISCO,CA,94105,San Francisco County,(925) 354-6525,20,20,25,25," $3,716,135.00 "," $5,484,227.00 ",, $500.00 , $500.00 ," $371,614.00 "," $424,793.00 "," $411,115.00 "," $364,103.00 "," $77,571.00 ",,,,2E2F2G2J2K2R2T3D,82,,,Y,,,,,,,25,20," $18,205.15 "," $21,239.65 "," $219,369.08 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250326125817NAL0032269682001,330592425,"HEALTHCARE SYNERGY, INC. 401(K) PLAN",,,,518210,"Data Processing, Hosting, and Related Services",20240930,,,,WILLAM CROW,"HEALTHCARE SYNERGY, INC.",5555 CORPORATE AVE,,CYPRESS,CA,90630,Orange County,(714) 229-8700,23,21,26,23," $3,926,767.00 "," $5,483,081.00 ",," $29,729.00 "," $31,965.00 "," $500,000.00 "," $52,820.00 ",," $135,264.00 "," $6,213.00 "," $2,236.00 ",,,2A2E2J2K2F2T2R3D,56,,,Y,,,,Y,,,23,21," $6,441.14 "," $2,515.24 "," $238,394.83 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411201453NAL0012957107001,942525327,"KLIMAN SALES, INC. EMPLOYEES PROFIT SHARING PLAN",,20250411,LISA MCEVILLY,236200,Nonresidential Building Construction,20240630,,,,LISA MCEVILLY,"KLIMAN SALES, INC.",8560 23RD AVENUE,,SACRAMENTO,CA,95826,Sacramento County,(916) 379-0784,29,28,36,36," $4,762,433.00 "," $5,483,025.00 "," $42,887.00 ", $50.00 ," $42,937.00 "," $500,000.00 "," $125,000.00 ", $ -    ," $215,448.00 ",, $ -    , $ -    ,,2E2G2J2R2T,47,Y,,Y,,,,,Y,,36,28," $7,694.57 "," $4,464.29 "," $152,306.25 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250723090115NAL0003849873001,362158164,SHRINERS INTERNATIONAL 401(K) RETIREMENT PLAN,,20250723,MELISSA BRANNON,622000,Hospitals,20241231,,,,MELISSA BRANNON,SHRINERS INTERNATIONAL,P.O. BOX 31356,,TAMPA,FL,336313356,Hillsborough County,(813) 281-8105,46,23,52,52," $4,749,829.00 "," $5,482,959.00 "," $190,346.00 ",," $214,062.00 "," $1,500,000.00 "," $109,521.00 ",," $265,293.00 "," $28,724.00 "," $18,286.00 ",,,2E2F2G2J2K2R2S2T3H,61,,,,,,,Y,,,52,23," $11,534.48 "," $4,761.78 "," $105,441.52 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250502120746NAL0006973632001,592585073,"TEJAS, LLC PROFIT SHARING PLAN",,20250502,TEJAS SONI,721110,Hotels (except Casino Hotels) and Motels,20241231,,,20250502,TEJAS SONI,"TEJAS, LLC",830 TRUMAN AVENUE,,KEY WEST,FL,33040,Monroe County,(305) 292-9596,16,17,25,25," $4,776,095.00 "," $5,482,440.00 ",,, $ -    ," $750,000.00 "," $183,401.00 ",," $74,100.00 ",,,,,2E2F2G2J2K2R3B3D,39,,Y,Y,,,,,,,25,17," $4,358.82 "," $10,788.29 "," $219,297.59 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917140243NAL0000583505001,630622104,DERMATOLOGY ASSOCIATES P. A. 401(K) PROFIT SHARING PLAN,,,,621399,Offices of All Other Miscellaneous Health Practitioners,20241231,,,,TROY DAVENPORT,DERMATOLOGY ASSOCIATES P.A.,4021 BALMORAL DRIVE SW,,HUNTSVILLE,AL,35801,Madison County,(256) 539-2741,30,26,43,41," $4,543,935.00 "," $5,482,209.00 "," $167,105.00 "," $6,864.00 "," $183,248.00 "," $190,000.00 "," $253,877.00 ",," $195,292.00 "," $4,432.00 "," $9,279.00 ",,,2E2F2G2J2R2T3D,69,,,Y,Y,,,Y,,,41,26," $7,511.23 "," $9,764.50 "," $133,712.42 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013150722NAL0002260032001,510260854,"JACOBS & CRUMPLAR, P.A. SECTION 401(K) AND PROFIT SHARING PLAN",,,,541110,Offices of Lawyers,20241231,,,,THOMAS CRUMPLAR,"JACOBS & CRUMPLAR, P.A.","10 CORPORATE CIRCLE, SUITE 301",,NEW CASTLE,DE,19720,New Castle County,(302) 656-5445,16,14,19,19," $5,646,338.00 "," $5,480,921.00 "," $1,153,852.00 "," $21,809.00 "," $1,175,661.00 "," $500,000.00 "," $69,901.00 "," $8,190.00 "," $58,102.00 "," $21,193.00 ",,,,2A2E2H2J2K2R3D,42,Y,Y,Y,,,,,Y,,19,14," $4,150.14 "," $4,992.93 "," $288,469.53 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250602091356NAL0009393601001,300414511,"ALLERGY ASTHMA ASSOCIATES, P.A. 401K PLAN",,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,"NATHAN TANG, MD","ALLERGY ASTHMA ASSOCIATES, PA",333 DR. MARTIN LUTHER KING JR. ST.,,ST. PETERSBURG,FL,337012717,Pinellas County,(727) 825-0111,9,10,10,6," $4,315,411.00 "," $5,480,569.00 ",," $6,177.00 "," $6,177.00 "," $350,000.00 "," $16,736.00 ",," $72,263.00 ",,,,,2E2F2G2J2K2R2T3D,63,,,Y,Y,,,,,,6,10," $7,226.30 "," $1,673.60 "," $913,428.19 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250923104830NAL0006262321001,510260049,COOCH AND TAYLOR 401(K) PLAN,,,,541110,Offices of Lawyers,20241231,,,,SUSAN POE-WHALLEY,"COOCH AND TAYLOR, P.A.",1000 NORTH WEST STREET,SUITE 1500,WILMINGTON,DE,19801,New Castle County,(303) 984-3800,12,11,14,14," $4,787,265.00 "," $5,477,136.00 "," $115,219.00 "," $19,324.00 "," $134,543.00 "," $500,000.00 "," $90,253.00 ",," $94,033.00 "," $20,358.00 ",,,,2E2F2G2J2K2T3D2R,62,,,Y,,,,,,,14,11," $8,548.45 "," $8,204.82 "," $391,224.00 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250815142651NAL0005908803001,204183255,"BINSTOCK, RUBIN, SBAR, GARCIA & ELLZEY, PA 401(K) PLAN",,,,541211,Offices of Certified Public Accountants,20241231,,,,ILYNE SBAR,"BINSTOCK, RUBIN, SBAR, GARCIA & ELLZEY, P.A.","9100 S. DADELAND BLVD., SUITE 1709",,MIAMI,FL,33156,Miami-Dade County,(305) 670-1984,17,15,18,18," $4,821,567.00 "," $5,476,350.00 "," $148,595.00 ", $ -    ," $148,595.00 "," $500,000.00 "," $271,982.00 "," $48,416.00 "," $125,409.00 "," $27,442.00 ",,,,2A2E2F2G2J2R2T3D,67,,,Y,,,,,,,18,15," $8,360.60 "," $18,132.13 "," $304,241.66 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251010164209NAL0013550480001,954463041,"KAMRAN TORBATI, M.D., INC. PROFIT SHARING PLAN",,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,KAMRAN TORBATI,"KAMRAN TORBATI, M.D., INC.",5525 ETIWANDA AVENUE #216,,TARZANA,CA,91356,Los Angeles County,(818) 344-6086,4,4,4,4," $4,820,522.00 "," $5,469,831.00 ",," $3,805.00 "," $3,805.00 "," $500,000.00 "," $63,596.00 ",," $62,847.00 ",,,,,2A2E2F2G2J2K2R3D,64,,Y,Y,,,,,,,4,4," $15,711.75 "," $15,899.00 "," $1,367,457.75 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250911110509NAL0000256289001,841636842,"MOORE & CO., P.A. PROFIT SHARING PLAN",,,,541110,Offices of Lawyers,20241231,,,,MICHAEL MOORE,MOORE AND CO PA,255 ARAGON AVENUE FLOOR 3,,CORAL GABLES,FL,33134,Miami-Dade County,(786) 221-0600,11,11,20,17," $4,981,076.00 "," $5,466,533.00 "," $163,110.00 "," $49,786.00 "," $212,896.00 "," $500,000.00 ", $ -    ,," $64,750.00 ",,,,,2A2E2F2H2J2K2R3D,20,,Y,Y,,,,,,,17,11," $5,886.36 ", $ -    ," $321,560.75 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250626061844NAL0020856962001,371841617,PRELUDE ADVISORS LLC 401(K) RETIREMENT PLAN,,20250626,LAURIE ALLEN,541990,"All Other Professional, Scientific, and Technical Services",20241231,,,,LAURIE ALLEN,PRELUDE ADVISORS LLC,ONE FERRY BUILDING SUITE 300,,SAN FRANCISCO,CA,94111,San Francisco County,(415) 729-1258,11,10,13,13," $4,298,486.00 "," $5,465,723.00 "," $100,000.00 "," $3,295.00 "," $103,295.00 "," $500,000.00 "," $469,394.00 ", $ -    ," $259,141.00 ",, $ -    ,,,2E2F2G2J2K2R2T3D,75,,,Y,,,,,,,13,10," $25,914.10 "," $46,939.40 "," $420,440.22 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251004163851NAL0001272963001,943304071,DERMATOLOGY ASSOCIATES OF THE BAY AREA PROFIT SHARING 401(K) PLAN,,20250928,EITAN HOMA,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,EITAN HOMA,DERMATOLOGY ASSOCIATES OF THE BAY AREA,165 LYNCH CREEK WAY,,PETALUMA,CA,94954,Sonoma County,(707) 762-5531,25,24,27,24," $4,662,294.00 "," $5,459,363.00 "," $6,136.00 "," $4,295.00 "," $10,431.00 "," $5,000,000.00 "," $176,110.00 ",," $127,317.00 "," $8,328.00 ", $ -    ,,,2A2E3D2G2J2K2R2F2T,53,,,Y,,,,,,,24,24," $5,304.88 "," $7,337.92 "," $227,473.45 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251007125246NAL0008168704001,650680306,"LEVENSON KATZIN & BALLOTTA, PA 401(K) PROFIT SHARING PLAN",,,,541211,Offices of Certified Public Accountants,20241231,,,,MICHAEL BALLOTTA,"LEVENSON KATZIN & BALLOTTA, PA",7901 SW 6TH COURT #140,,PLANTATION,FL,33324,Broward County,(954) 961-7940,16,15,25,25," $4,540,443.00 "," $5,458,084.00 "," $75,840.00 ",," $79,386.00 "," $420,000.00 "," $92,804.00 ", $ -    ," $238,642.00 "," $55,804.00 "," $3,546.00 ",,,2A2E2G2J2R3D,63,Y,Y,Y,Y,,,Y,Y,,25,15," $15,909.47 "," $6,186.93 "," $218,323.36 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717121439NAL0000374048001,510292414,"JOHN FRED REINHARDT, M.D., P.A. 401(K) PROFIT SHARING PLAN",,,,621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,JOHN REINHARDT,"JOHN FRED REINHARDT, M.D., P.A.",6 CHAVILLE WAY,,GREENVILLE,DE,198071422,New Castle County,(302) 731-0800,5,5,7,7," $4,809,751.00 "," $5,457,617.00 ",,,," $150,000.00 "," $34,641.00 ",," $96,300.00 ",,,,,2A2E2F2H2J2K2R3D,59,,Y,Y,Y,,,,,,7,5," $19,260.00 "," $6,928.20 "," $779,659.56 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250620133658NAL0009821042001,920111413,"MUNSON, CACCIOLA & SEVERIN, LLP PROFIT SHARING PLAN",,20250620,PATRICK MUNSON,541110,Offices of Lawyers,20241231,,,20250620,PATRICK MUNSON,"MUNSON, CACCIOLA & SEVERIN, LLP",1029 WEST 3RD AVE STE 402,,ANCHORAGE,AK,99501,Anchorage Municipality,(907) 272-8401,6,7,11,11," $6,324,190.00 "," $5,456,463.00 "," $1,600,034.00 ", $152.00 ," $1,600,186.00 "," $660,000.00 "," $117,293.00 "," $1,065.00 ",,,,,,2F2G2T3D2A2E2R3B,69,,,,,Y,,,,,11,7,," $16,756.14 "," $496,042.09 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013172936NAL0003826498001,841609122,CHERRY CREEK EYE PHYSICIANS & SURGEONS PC PROFIT SHARING PLAN,,20251013,"STUART A LEWIS, MD",621111,Offices of Physicians (except Mental Health Specialists),20241231,,,,"STUART A LEWIS, MD","CHERRY CREEK EYE PHYSICIANS AND SURGEONS, PC","4999 E KENTUCKY AVENUE, SUITE 202",,DENVER,CO,80246,Denver County,(303) 691-2228,10,6,17,17," $5,564,735.00 "," $5,455,977.00 "," $538,315.00 ", $25.00 ," $538,340.00 "," $2,000,000.00 "," $25,658.00 ",," $58,968.00 ",,,,,2E2G2J2K2R3D,44,Y,Y,Y,,,,,Y,,17,6," $9,828.00 "," $4,276.33 "," $320,939.81 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250812152718NAL0004402195001,592241042,"K.G. INTERNATIONAL, INC. 401(K) PROFIT SHARING PLAN",,,,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,20241231,,,,NICHOLAS GUNIA,"K.G. INTERNATIONAL, INC.",9800 NW 17TH ST.,,DORAL,FL,33172,Miami-Dade County,(305) 499-9816,35,33,37,37," $6,644,348.00 "," $5,455,442.00 "," $2,501,957.00 "," $62,950.00 "," $2,564,907.00 "," $500,000.00 "," $123,363.00 ",," $167,340.00 ",,,,,2E2G2J2R3D,34,Y,Y,Y,,,,,Y,,37,33," $5,070.91 "," $3,738.27 "," $147,444.38 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
